bins,kingdom,phylum,class,order,family,genus,species,glycolysis,gluconeogenesis,TCA Cycle,NAD(P)H-quinone oxidoreductase,NADH-quinone oxidoreductase,F-type ATPase,V-type ATPase,Cytochrome c oxidase,Ubiquinol-cytochrome c reductase,Cytochrome o ubiquinol oxidase,Cytochrome aa3-600 menaquinol oxidase,"Cytochrome c oxidase, cbb3-type",Cytochrome bd complex,RuBisCo,CBB Cycle,rTCA Cycle,Wood-Ljungdahl,3-Hydroxypropionate Bicycle,4-Hydroxybutyrate/3-hydroxypropionate,pectinesterase,diacetylchitobiose deacetylase,glucoamylase,D-galacturonate epimerase,exo-poly-alpha-galacturonosidase,oligogalacturonide lyase,cellulase,exopolygalacturonase,chitinase,basic endochitinase B,bifunctional chitinase/lysozyme,beta-N-acetylhexosaminidase,D-galacturonate isomerase,alpha-amylase,beta-glucosidase,pullulanase,ammonia oxidation (amo/pmmo),hydroxylamine oxidation,nitrite oxidation,dissim nitrate reduction,DNRA,nitrite reduction,nitric oxide reduction,nitrous-oxide reduction,nitrogen fixation,hydrazine dehydrogenase,hydrazine synthase,dissimilatory sulfate < > APS,dissimilatory sulfite < > APS,dissimilatory sulfite < > sulfide,thiosulfate oxidation,alt thiosulfate oxidation tsdA,alt thiosulfate oxidation doxAD,sulfur reductase sreABC,thiosulfate/polysulfide reductase,sulfhydrogenase,sulfur disproportionation,sulfur dioxygenase,sulfite dehydrogenase,sulfite dehydrogenase (quinone),sulfide oxidation,sulfur assimilation,DMSP demethylation,DMS dehydrogenase,DMSO reductase,NiFe hydrogenase,ferredoxin hydrogenase,membrane-bound hydrogenase,hydrogen:quinone oxidoreductase,NAD-reducing hydrogenase,NADP-reducing hydrogenase,NiFe hydrogenase Hyd-1,thiamin biosynthesis,riboflavin biosynthesis,cobalamin biosynthesis,transporter: vitamin B12,transporter: thiamin,transporter: urea,transporter: phosphonate,transporter: phosphate,Flagellum,Chemotaxis,Methanogenesis via methanol,Methanogenesis via acetate,"Methanogenesis via dimethylsulfide, methanethiol, methylpropanoate",Methanogenesis via methylamine,Methanogenesis via trimethylamine,Methanogenesis via dimethylamine,Methanogenesis via CO2,Coenzyme B/Coenzyme M regeneration,Coenzyme M reduction to methane,Soluble methane monooxygenase,methanol dehydrogenase,alcohol oxidase,dimethylamine/trimethylamine dehydrogenase,Photosystem II,Photosystem I,Cytochrome b6/f complex,anoxygenic type-II reaction center,anoxygenic type-I reaction center,Retinal biosynthesis,Entner-Doudoroff Pathway,Mixed acid: Lactate,Mixed acid: Formate,Mixed acid: Formate to CO2 & H2,Mixed acid: Acetate,"Mixed acid: Ethanol, Acetate to Acetylaldehyde","Mixed acid: Ethanol, Acetyl-CoA to Acetylaldehyde (reversible)","Mixed acid: Ethanol, Acetylaldehyde to Ethanol","Mixed acid: PEP to Succinate via OAA, malate & fumarate",Naphthalene degradation to salicylate,Biofilm PGA Synthesis protein,Colanic acid and Biofilm transcriptional regulator,Biofilm regulator BssS,Colanic acid and Biofilm protein A,Curli fimbriae biosynthesis,Adhesion,Competence-related core components,Competence-related related components,Competence factors,Glyoxylate shunt,Anaplerotic genes,Sulfolipid biosynthesis,C-P lyase cleavage PhnJ,CP-lyase complex,CP-lyase operon,Type I Secretion,Type III Secretion,Type II Secretion,Type IV Secretion,Type VI Secretion,Sec-SRP,Twin Arginine Targeting,Type Vabc Secretion,Serine pathway/formaldehyde assimilation,Arsenic reduction
bin_121,Archaea,Micrarchaeota,Micrarchaeia,UBA8480,,,,0.44,0,0,0,0,0,0.77,0.25,0,0,0,0,0,1,0.75,0,0.17,0.06,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.415,0,0,0.1,0
bin_296,Archaea,Nanoarchaeota,,,,,,0.33,0,0.62,0,0.56,0,0.44,0,0,0,0,0,0.5,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0.332,0,0,0.1,0.25
bin_302,Archaea,Nanoarchaeota,Woesearchaeia,SM23~78,,,,0.44,0,0.25,0,0,0,0.55,0,0,0,0,0,0,1,0.5,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0.12,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.083,0,0,0,0,0,0,0,0.07,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0.415,0,0,0.4,0
bin_310,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,Koribacteraceae,,,0.67,0,0.75,0.07,0.98,0.875,0,1,0,0,0,0.75,1,0,0,0,0,0.18,0.3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.99,0.45,0.75,0.12,0,0,0,0,1,0.09,0.75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0.5,0.5,0,0,0.501,0.5,1,1,0,0.3955,0,0,0,0,0,0,0,0.07,0,0,1,0.75,0,0,0,0.09,0,0,0.1538,0,0,0.747,0.5,0,0.5,0.25
bin_83,Bacteria,Acidobacteriota,Acidobacteriae,Solibacterales,Solibacteraceae,,,0.56,0,0.88,0,0.91,0.625,0,0.75,0,0,0,0.75,1,0,0,0,0,0.24,0.3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.25,0,0.99,0.45,0.75,0.5,0,0,1,0,0.75,0.83,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0.5,0.75,0,0,0.501,0.5,1,0,0,0.3955,0,0,0,0,0,0,0,0.07,0,0,0,0.5,0.5,0,0,0.09,0,0,0.5383,0,0.555,0.83,0.5,0,0.5,1
bin_392,Bacteria,Acidobacteriota,Acidobacteriae,UBA7541,UBA7541,,,0.56,0,0.75,0,0.98,0.875,0,0.75,0,0,0,0.5,0,0,0,0,0.17,0.18,0.2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,1,0.12,0,0,0,0.99,1,0,0.12,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0.25,0,0,0.25,0.5,0,0,0,0.5,1,0,0,0.333,0,0,0,0,0,0,0,0.14,0,0,1,0.5,0,0,0,0.09,0,0,0.1538,0,0,0.83,0.5,0,0.5,0.5
bin_41,Bacteria,Acidobacteriota,Aminicenantia,,,,,0.44,0,0.75,0,0.98,0.875,0,0,0,0,0,0,0,1,0.67,0,0,0.18,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,1,0.12,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.4,0,0,0,0,0,0,0,0.25,0,0,0.25,0,0,0,0,0.5,0,0,0,0.208,0,0,0,0,0,0,0,0.21,0,0,0,0,0,0,0,0,0,0,0.1538,0,0,0.664,0.5,0,0.4,0.5
bin_94,Bacteria,Acidobacteriota,Aminicenantia,Aminicenantales,UBA4085,,,0.44,0.56,0.88,0,0.28,0.875,0.55,0,0,0,0,0,0,0,0,0,0,0.18,0.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0,0,0,0,1,0.5,0,0.55,1,0.12,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0,0.5,0,0,0,0.3955,0,0,0,0,0,0,0,0.21,0,0,0,0.25,0,0,0,0,0,0,0.1538,0,0,0.83,0.5,0,0.4,0.25
bin_9,Bacteria,Acidobacteriota,Blastocatellia,Pyrinomonadales,,,,0.67,0,0.88,0,0.98,0.875,0,1,0,0,0,0.25,0,0,0,0,0.17,0.18,0.1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.33,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.55,1,0.12,0,0,0,0.99,1,0.87,0.12,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0.125,0,0,0.75,0.5,1,0,0,0.5,0,0,0,0.5205,0,0,0,0,0,0,0,0.14,0,0,1,0.5,0,0,0,0.09,0,0,0.1538,0,0.555,0.747,0.5,0,0.6,0.25
bin_123,Bacteria,Acidobacteriota,Mor1,Mor1,,,,0.56,0,0.75,0,0.91,1,0,0.75,0,0,0,0.25,0.5,0,0,0,0,0.18,0.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,1,0.12,0,0,0,0,1,0.78,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0.125,0,0,0.25,0.5,0,0,0.167,0.5,1,0,0,0.458,0,0,0,0,0,0,0,0.14,0,0,1,0.25,0,0,0,0.09,0,0,0.1538,0,0,0.498,0.5,0,0.4,0.75
bin_293,Bacteria,Acidobacteriota,Thermoanaerobaculia,,,,,0.67,0.67,0.62,0,0.28,0.625,0,0,0,0,0,0,0,0,0,0,0,0.12,0.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.36,0.5,0.12,0,0,0,0,1,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,0,0,0,0.0625,0,0,0,0,0,0,0,0.14,0,0,0,0.25,0,0,0,0,0,0,0.1538,0,0.333,0,0.5,0,0.3,1
bin_247,Bacteria,Acidobacteriota,Thermoanaerobaculia,Thermoanaerobaculales,Thermoanaerobaculaceae,,,0.44,0,0.88,0,0.98,0.875,0,1,0,0,0,0.5,1,0,0,0,0,0.18,0.3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.25,0.66,0.27,1,0.12,0,0,0,0,1,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0.25,0,0,0,0,0.5,1,0,0,0.458,0,0,0,0,0,0,0,0.21,0,0,1,0.5,0,0,0,0,0,0,0.1538,0,0,0.83,0.5,0,0.4,0
bin_129,Bacteria,Actinobacteriota,Coriobacteriia,OPB41,,,,0.56,0,0.5,0.07,0.7,1,0.77,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0.36,1,0.5,0,0,0,0,1,0,0.5,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0.5,0,0,0,0.208,0,0,0,0,0,0,0,0.14,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0.83,0.5,0,0.4,0.25
bin_347,Bacteria,Actinobacteriota,Coriobacteriia,OPB41,ctinobacteria~7,,,0.56,0,0.25,0.14,0.7,0.5,0.77,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0.27,1,0.5,0,0,0,0,1,0,0.75,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0.5,0,0,0,0.125,0,0,0,0,0,0,0,0.14,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0.25,0,0.3,0
bin_346,Bacteria,Actinobacteriota,UBA9087,,,,,0.56,0,0.25,0,0.35,1,0.77,0,0,0,0,0,0,0,0,0,0.83,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.33,0.18,0.25,0.5,0,0,0,0,1,0,0.5,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0.167,0.5,0,0,0,0.083,0,0,0,0,0,0,0,0.14,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0.581,0.25,0,0.4,0
bin_333,Bacteria,Armatimonadota,Chthonomonadetes,Chthonomonadales,,,,0.67,0,0.88,0,0.98,1,0,1,0,0,0,0,0,0,0,0,0,0.24,0.1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.25,0,0.18,0.75,0.12,0,0,0,0,1,0,0,0.33,0,0,0,1,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0.5,0.75,0,1,0,0,0,0,0,0.3955,0,0,0,0,0,0,0,0.21,0,0,0,0.75,0,0,0,0.09,0,0,0.2307,0,0,0.54,0.5,0,0.5,0.75
bin_231,Bacteria,Armatimonadota,Fimbriimonadia,OS~L,GBS~DC,,,0.56,0,0.62,0,0.98,1,0,0.75,0,0,0,0,0,0,0,0,0,0.12,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,1,0.12,0,0,0,0.33,1,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,1,0,0.167,1,1,0,0,0.25,0,0,0,0,0,0,0,0.21,0,0,1,0.25,0,0,0,0.09,0,0,0.1538,0,0,0.54,0.5,0,0.2,0.25
bin_344,Bacteria,Bacteroidota,,,,,,0.67,0.78,0.38,0,0.98,0.875,0.44,0,0,0,0,0.25,1,0,0,0,0,0.06,0.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0.27,1,0.12,0,0,0,0,0.25,0,0.62,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0.167,0,0,0,0,0.0625,0,0,0,0,0,0,0,0.21,0,0,0,0,0,0,0,0,0.33,0,0,0,0,0.581,0.5,0,0.1,0.5
bin_62,Bacteria,Bacteroidota,Bacteroidia,AKYH767,b~1BO,,,0.56,0.56,0.5,0,0.91,0.875,0,0.75,0,0,0,0.25,0,0,0,0,0,0.06,0.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.27,0.75,0.12,0,0,0,0,0.25,0.04,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,1,0,0,0.3955,0,0,0,0,0,0,0,0.14,0,0,0,0.25,0,0,0,0.09,0.33,0,0,0,0,0,0.5,0,0.2,0.25
bin_357,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,GWA2~32~17,,,0.89,0,0.75,0,0.98,1,0,0.75,0,0,0,0.25,0.5,0,0,0,0,0.12,0.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.25,0.25,0,0.45,1,0.12,0,0,0,0,1,0.04,0.75,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0.167,0,0,0,0,0.3955,0,0,0,0,0,0,0,0.14,0,0,0,0.5,0,0,0,0.09,0.33,0,0,0,0.111,0.72,0.5,0,0.3,0.5
bin_189,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Lentimicrobiaceae,,,0.78,0.89,0.88,0,0.91,1,0.66,1,0,0,0,0.25,1,0,0,0,0,0.18,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.25,1,0,0.45,0,0.12,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.167,0.5,1,0,0,0.3955,0,0,0,0,0,0,0,0.14,0,0,0,0.75,0,0,0,0.09,0.33,0,0,0,0,0.81,0.5,0,0.4,0.5
bin_149,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,,,0.78,0.78,0.5,0,0.7,0.75,0.33,0.5,0,0,0,0.25,0,0,0,0,0,0.24,0.3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.66,0.27,0.75,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.25,0,0,0,0.5,1,0,0,0.208,0,0,0,0,0,0,0,0.07,0,0,0,0.5,0,0,0,0.09,0.33,0,0,0,0,0.63,0.5,0,0.4,0.75
bin_42,Bacteria,Bacteroidota,Kapabacteria,Kapabacteriales,XYC2~FULL~35~21,,,0.78,0.78,0.75,0,0.98,1,0,0.75,0,0,0,0,1,0,0,0,0,0.18,0.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0.18,1,0.12,0,0,0,0.33,0,0.83,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0.3955,0,0,0,0,0,0,0,0.21,0,0,0,0.5,0,0,0,0.09,0.33,0,0,0,0,0.72,0.75,0,0.3,0.75
bin_260,Bacteria,Bacteroidota,UBA10030,UBA10030,,,,0.56,0.67,0.88,0,0.98,1,0,1,0,0,0,0.25,1,0,0,0,0,0.24,0.3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.99,0.18,1,0.12,0,0,0,0.33,1,0.83,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.25,1,0,0,0.5,1,0,0,0.3955,0,0,0,0,0,0,0,0.21,0,0,0,0.75,0,0,0,0,0.33,0,0,0,0,0.664,0.5,0,0.5,0.5
bin_227,Bacteria,Bacteroidota,UBA10030,UBA10030,UBA10030,,,0.56,0.67,0.75,0,0.98,1,0,0,0,0,0,0,1,0,0,0,0,0.12,0.1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5,0.25,0,0.09,1,0.12,0,0,0,0,1,0,0.75,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0.5,0.25,1,0,0,0.5,0,0,0,0.0625,0,0,0,0,0,0,0,0.14,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0.83,0.5,0,0.2,0.25
bin_327,Bacteria,Bipolaricaulota,Bipolaricaulia,Bipolaricaulales,Bipolaricaulaceae,,,0.56,0,0.25,0,0.14,1,0,0,0,0,0,0,0,0,0,0,0.67,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.33,0,0.75,0,0,0.33,0,0.99,1,0,0,0,0.66,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0.167,0,0,0,0,0.375,0,0,0,0,0,0,0,0.14,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0.83,0,0,0.2,0
bin_377,Bacteria,Bipolaricaulota,Bipolaricaulia,RBG~16~55~9,,,,0.44,0,0.75,0,0,0,0.77,0.75,0,0,0,0.25,0,0,0,0,0.67,0.18,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.75,0.12,0,0.99,0,0.99,1,0,0,0,0.66,0,0,0,0,0.05,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.333,0,0,0,0,0,0,0,0.07,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.83,0.5,0,0.3,0.5
bin_284,Bacteria,Bipolaricaulota,Bipolaricaulia,RBG~16~55~9,RBG~16~55~9,,,0.56,0,0.62,0,0.77,0,0.77,0.75,0,0,0,0,0,0,0,0,0,0.12,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,1,0.12,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0,0.3955,0,0,0,0,0,0,0,0.14,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.83,0.5,0,0.3,0.25
bin_404,Bacteria,Chloroflexota,,,,,,0.44,0,0.88,0.07,0.91,1,0.66,0.5,0,0,0,0.5,1,0,0,0,0.67,0.12,0.2,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.66,0.36,0,0.12,0,0,0,0.99,0.5,0.61,0.75,0,0.66,0,0,0,0,0.2,0.8,0,0,0,0,0,0,0,0.25,0,0,0,0.5,0,0,0.167,0.5,0,1,0,0.3955,0,0,0,0,0,0,0,0.14,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0.498,0.5,0,0.5,0.75
bin_124,Bacteria,Chloroflexota,Anaerolineae,,,,,0.67,0,0.25,0,0.98,1,0,0.5,0,0,0,0,1,0,0,0,0.83,0.06,0.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.25,0.66,0.18,0,0.12,0,0,0,0.99,1,0,0,0,0.66,0,0,1,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0.668,0.5,0,1,0,0.375,0,0,0,0,0,0,0,0.21,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0.581,0.5,0,0.4,0.75
bin_78,Bacteria,Chloroflexota,Anaerolineae,Anaerolineales,envOPS12,,,0.56,0,0.88,0,0.98,0.875,0.66,0.75,0,0,0,0.25,1,0,0,0,0.83,0.12,0.2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.09,0.25,0.12,0,0.66,0,0.99,1,0,0,0.33,0.66,0,0,1,0,0.05,0.6,0,0,0,0,0,0,0,0.125,0,0,0.5,0.25,0,0,0,0.5,1,0,0,0.3955,0,0,0,0,0,0,0,0.07,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.747,0.75,0,0.4,0.5
bin_22,Bacteria,Chloroflexota,Anaerolineae,Anaerolineales,UBA4823,,,0.67,0.67,1,0,0.98,0.875,0,0.75,0,0,0,0.25,1,0,0,0,0.67,0.12,0.2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.66,0,0.66,1,0.7,0.62,0,0.66,0,0,1,0,0.05,0.4,0,0,0,0,0,0,0,0.125,0,0,0,0.25,0,0,0,0.5,1,0,0,0.1455,0,0,0,0,0,0,0,0.07,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0.664,0.25,0,0.5,1
bin_345,Bacteria,Chloroflexota,Anaerolineae,CG2~30~64~16,CG2~30~64~16,,,0.78,0,0.62,0,0.35,1,0,1,0,0,0,0.25,1,0,0,0,0.17,0.06,0.1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5,0.5,0.66,0.09,0,0,0,0,0,0,1,0,0,0,0.66,0,0,1,0,0.05,0.4,0,0,0,0,0,0,0,0,0,0,0.25,0.75,1,0,0,0,0,1,0,0.333,0,0,0,0,0,0,0,0.07,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.498,0.5,0,0.4,0.75
bin_103,Bacteria,Chloroflexota,Anaerolineae,Thermoflexales,,,,0.44,0.44,0.5,0,0.28,0.75,0,0,0,0,0,0.25,0,0,0,0,0.67,0.06,0.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.66,0.18,0,0.62,0,0.66,0,0.33,1,0,0,0,0.66,0,0,1,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0.668,0,0,0,0,0.0625,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0.0769,0,0,0.747,0,0,0.4,0.5
