bin.taxa.name,bins,completeness,contamination,GC,N50,size,kingdom,phylum,class,order,family,genus,species,DCO_LLO_Bv4v5..MTF_MT170219,DCO_LLO_Bv4v5..BRF1_BR170218_1,DCO_LLO_Bv4v5..RSF_RS170216,DCO_LLO_Bv4v5..SIS_SI170217,DCO_LLO_Bv4v5..QHF2_QH170212_2,DCO_LLO_Bv4v5..CYF_CY170214,DCO_LLO_Bv4v5..SLF_SL170214,DCO_LLO_Bv4v5..BRS2_BR170218_2,DCO_LLO_Bv4v5..CYS_CY170214,DCO_LLO_Bv4v5..RVF_RV170221,DCO_LLO_Bv4v5..RSS_RS170216,DCO_LLO_Bv4v5..TCF_TC170221,DCO_LLO_Bv4v5..QNF_QN170220,DCO_LLO_Bv4v5..EPS_EP170215,DCO_LLO_Bv4v5..EPF_EP170215,DCO_LLO_Bv4v5..SLS_SL170214_S,DCO_LLO_Bv4v5..QNS_QN170220,DCO_LLO_Bv4v5..BRF2_BR170218_2,DCO_LLO_Bv4v5..TCS_TC170221_2,DCO_LLO_Bv4v5..FAS_FA170219,DCO_LLO_Bv4v5..BQS_BQ170220,DCO_LLO_Bv4v5..ETS_ET170220,DCO_LLO_Bv4v5..QHS2_QH170213_2,DCO_LLO_Bv4v5..SIF_SI170217,DCO_LLO_Bv4v5..BQF_BQ170220,DCO_LLO_Bv4v5..BRS1_BR170218_1,DCO_LLO_Bv4v5..ESF9_ES_F9
"bin_159, Bacteria, Nitrospirota, Nitrospiria, Nitrospirales, Nitrospiraceae",bin_159,89.48,3.181,0.598,65764,3931872,Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,,,0.040217641,0.031621599,0.093563693,0.037174923,0,0,0.379480598,0.064390141,0.62803648,0.110805393,0.061812119,0.442496363,0.143345853,0.041318922,0.053847443,0,0.047242354,0.070716151,0.034391802,0.087995847,0,98.16618484,0.051068414,0.109434471,0,0.041486016,0.104338304
"bin_181, Bacteria, KSB1, UBA2214, UBA2214",bin_181,89.39,1.098,0.609,11799,3550816,Bacteria,KSB1,UBA2214,UBA2214,,,,0.188186212,0.136474785,0.084777596,0,0,0,0.394945485,10.62558021,0.100750082,0,0.044188106,0.139317499,0.053608357,0.033074235,0.041017485,5.326467587,0,3.282833641,0.407096094,1.601608939,0,0.064593289,0,0,0,0.060981402,0
"bin_214, Bacteria, Chloroflexota, Dehalococcoidia, Dehalococcoidales",bin_214,89.27,3.08,0.481,6101,2517267,Bacteria,Chloroflexota,Dehalococcoidia,Dehalococcoidales,,,,0.033326971,0,7.102355576,1.300765855,0,0,0.036489086,0,0,0,20.17013044,0,0.031350117,9.006760179,1.838439773,0,0,0,0,0,0.048350885,0,0,0.092785366,0,0,0.124510385
"bin_115, Bacteria, WOR~3, WOR~3, SM23~42, SM23~42, RBG~13~43~14",bin_115,89.15,0,0.499,11712,1866352,Bacteria,WOR~3,WOR~3,SM23~42,SM23~42,RBG~13~43~14,,0,0,2.034777871,12.56242269,0,0,0.038862732,0,0.05316578,0.037528706,0.073723136,0,0.053568816,0.038578088,0.208989571,0,0,0.036034048,0,0,0,0,0.052932772,0.645787357,0,0,0.771314676
"bin_177, Bacteria, Chloroflexota, Anaerolineae, Anaerolineales, envOPS12, UBA7227",bin_177,89.09,1.818,0.589,63877,3357344,Bacteria,Chloroflexota,Anaerolineae,Anaerolineales,envOPS12,UBA7227,,0.09553519,0.036355513,0.384348907,0.388767061,0,0.043527926,0.387747911,0.843164291,0.529916824,0.361767788,0.224975919,0.550590258,0.235208923,0.180315059,0.466084359,0.055202425,0.281578856,0.462922042,0.097682093,0.54072532,0.037994959,73.97687362,0.156741525,0.042397505,0,0,0.096377533
"bin_390, Bacteria, Chloroflexota, Anaerolineae, Anaerolineales, envOPS12",bin_390,88.93,1.818,0.565,32406,3153379,Bacteria,Chloroflexota,Anaerolineae,Anaerolineales,envOPS12,,,0.092189591,0.044209443,0.19669309,0.086641328,0,0.07791504,0.220834503,28.07420579,0.207623649,0.14698178,0.123824958,0.349966813,0.109159849,0.077524917,0.1175342,0.072114804,0.088958646,3.356490196,0.271129107,3.597452175,0,0.562351054,0,0,0,0.035132014,0.038799368
"bin_165, Bacteria, Bacteroidota, Ignavibacteria, Ignavibacteriales, Ignavibacteriaceae, Ignavibacterium",bin_165,88.82,0,0.321,20674,2249759,Bacteria,Bacteroidota,Ignavibacteria,Ignavibacteriales,Ignavibacteriaceae,Ignavibacterium,,0.180472612,0,0.051904859,0,3.153259032,0,0.069607488,0,0,0,0,0.077528746,0.041655871,0,0.041486229,0,0.063647686,0.057596418,0.047760728,0.059085181,0,0,27.48548262,0,0,0,0
"bin_228, Bacteria, Nitrospirota, UBA9217, UBA9217",bin_228,88.79,3.761,0.546,30413,1689500,Bacteria,Nitrospirota,UBA9217,UBA9217,,,,0.206920992,0,0,0,0,0,0.035659879,22.89258594,0.042494907,0,0,0.095420904,0,0,0,0,0,12.82800963,0.367714932,0.340766661,0,0,0,0,0,0,0
"bin_305, Archaea, Nanoarchaeota",bin_305,88.78,1.869,0.488,64744,1136343,Archaea,Nanoarchaeota,,,,,,0.035886563,0,0,0,11.72601716,0,0,0,0,0,0,0.042074946,0.058952823,0,0,0,0.040883779,0,0,0,0,0,43.28533975,0.045348844,0,0,0.086636784
"bin_147, Bacteria, Nitrospirota, Thermodesulfovibrionia, Thermodesulfovibrionales",bin_147,88.48,0,0.404,14551,1802346,Bacteria,Nitrospirota,Thermodesulfovibrionia,Thermodesulfovibrionales,,,,0,0,0.620354068,1.081169588,3.674840809,0,0,0,0,0,0.251127639,0.045786653,0,0.266374227,0.35726652,0,0.075777223,0,0,0,0,0,35.70857157,0,0,0,0.049707568
"bin_312, Bacteria, Desulfobacterota, Desulfobacteria, Desulfobacterales, Desulfatirhabdiaceae, RAAP~1",bin_312,88.34,2.064,0.534,20547,3503923,Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,Desulfatirhabdiaceae,RAAP~1,,0.03226833,0,0.175038943,0,0,0,0.118743785,0,0.08699425,0.036583494,0.084218079,0.07390483,0.10037141,0.063939933,0.079569603,0,0.034618937,0.039990971,0,0,1.609233673,0.086851216,0,0,0,0,0.032211524
"bin_271, Bacteria, Bacteroidota, UBA10030, UBA10030",bin_271,88.32,1.366,0.386,17895,1894640,Bacteria,Bacteroidota,UBA10030,UBA10030,,,,0,0,28.08312505,1.646916496,0,0,0,0,0,0,39.91818097,0,0,2.274924319,1.660551825,0,0,0,0,0,0.034803691,0,0,0.056621452,0,0,0.077907054
"bin_78, Bacteria, Chloroflexota, Anaerolineae, Anaerolineales, envOPS12",bin_78,88.18,2.303,0.567,35166,3096552,Bacteria,Chloroflexota,Anaerolineae,Anaerolineales,envOPS12,,,23.20383708,0.124821133,0.049790578,0,0,0,0.070471704,0.05069215,0.078443545,2.755794816,0,220.5872458,0.035597453,0,0,0,0,0,17.41564876,0.040342303,0.03148618,0.092806918,0,0,0,0.293446475,0
"bin_76, Bacteria, Bipolaricaulota, Bipolaricaulia, Bipolaricaulales, Bipolaricaulaceae",bin_76,88.13,0,0.616,12609,1439338,Bacteria,Bipolaricaulota,Bipolaricaulia,Bipolaricaulales,Bipolaricaulaceae,,,1.285027383,0,0.08188201,0.030318753,0,0.111654315,4.432719966,0,0.102510676,0,0.034531108,3.184404369,0.03605724,0,0,42.48471102,0,0.041383744,0.211056024,0.09543119,0,0.050227971,0,0,0,0,0
"bin_405, Bacteria, Desulfobacterota, BSN033, BSN033, UBA1163",bin_405,88.06,3.548,0.403,15359,3546599,Bacteria,Desulfobacterota,BSN033,BSN033,UBA1163,,,2.082710199,0.092695277,0.067331258,0.033064408,0,0,0.146739615,14.98246997,0,0,0,0.030173927,0,0,0.048666924,4.165318799,0,4.889741245,0,12.08733673,0,0,0,0,0,0.049693841,0
"bin_6, Bacteria, Proteobacteria, Gammaproteobacteria, Steroidobacterales, Steroidobacteraceae",bin_6,88.04,3.496,0.635,33164,2976750,Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,,,0.071071127,0.059305744,0.141712933,0.043422952,0,0.032017546,0.453550459,0.031336723,0.503255962,0.079062898,0.069005265,0.440029881,0.524021321,0.055103829,0.079356571,0,0.115248152,0.057908238,0.083989113,0,1.479231992,0.168912927,0,0.062128129,0,0,0.097840696
"bin_52, Bacteria, Nitrospirota, Thermodesulfovibrionia, Thermodesulfovibrionales, UBA6898, GW~Nitrospira~1",bin_52,87.95,0.959,0.485,8394,2279680,Bacteria,Nitrospirota,Thermodesulfovibrionia,Thermodesulfovibrionales,UBA6898,GW~Nitrospira~1,,0.046318831,0,13.29099034,0.049682179,0.10115577,0,0.078009392,0,0.035682916,0,6.092769127,0,0.038650769,118.9028759,0.512405394,0,0,0,0,0,0,0,0.093683934,0,0,0,0
"bin_151, Bacteria, Armatimonadota, CG2~30~59~28",bin_151,87.87,0,0.557,7830,3635767,Bacteria,Armatimonadota,CG2~30~59~28,,,,,0.397797798,0.744747014,0.033957791,0,0,0,0.102221425,0.036769023,0.058501096,0,0,0,0.030481223,0,0,0,0,0.092943433,0,0.081197997,0,0.057896069,0,0,0,26.0230179,0
"bin_35, Bacteria, Desulfobacterota, BSN033, BSN033, UBA1163",bin_35,87.74,2.007,0.429,14171,2966337,Bacteria,Desulfobacterota,BSN033,BSN033,UBA1163,,,0.228135466,0.067504076,0.149898904,0.043271559,0,0,0.103547591,12.89074965,0,0,0.049501651,0,0,0.039928457,0.051349495,3.873473253,0,3.770667969,0,2.17958925,0,0,0,0,0,0.085287515,0
"bin_79, Archaea, Crenarchaeota, Bathyarchaeia, TCS64",bin_79,87.61,3.738,0.555,15946,1514400,Archaea,Crenarchaeota,Bathyarchaeia,TCS64,,,,0.099257565,0.424435695,0,0,0,0,1.157250838,0.247169922,0,0,0,0,0,0,0,37.19538044,0,0.337751155,0,0.499424789,0,0,0,0,0,0.663284173,0
"bin_284, Bacteria, Bipolaricaulota, Bipolaricaulia, RBG~16~55~9, RBG~16~55~9",bin_284,87.28,0,0.592,31225,1694682,Bacteria,Bipolaricaulota,Bipolaricaulia,RBG~16~55~9,RBG~16~55~9,,,0.895339796,1.964786372,0.078104961,0,0,0,0.093171804,0.104834678,0.174103056,0,0.035648333,0.064186279,0.054848399,0,0.043209557,0,0,0.044527494,0,0.104256475,0,0.082734079,0,0,0,84.81093632,0
"bin_392, Bacteria, Acidobacteriota, Acidobacteriae, UBA7541, UBA7541",bin_392,87.17,1.709,0.623,71275,2630756,Bacteria,Acidobacteriota,Acidobacteriae,UBA7541,UBA7541,,,0.742151941,0.417532276,0.042464517,0,0,0.080197225,15.61093046,0.538983497,48.21752203,0,0,0.038156931,0.044910414,0,0,34.76932352,0,0.043624723,0.091846427,17.97217642,0,0.062239237,0,0,0,0.610314904,0
"bin_124, Bacteria, Chloroflexota, Anaerolineae",bin_124,87.15,4.587,0.655,13687,3187165,Bacteria,Chloroflexota,Anaerolineae,,,,,0.199955394,0.271940818,0.355583743,0.090979097,0,0.086056351,0.46064023,27.29882673,0.274807999,0.131956699,0.149277418,4.160611487,0.16795012,0.083214024,0.096029481,1.381705416,0.057582659,8.43666646,9.053908713,1.023453981,0,0.210264558,0,0.033009083,0,0.448271192,0.064244938
"bin_386, Bacteria, Chloroflexota, Anaerolineae",bin_386,86.72,2.272,0.626,28026,3598888,Bacteria,Chloroflexota,Anaerolineae,,,,,0.197347359,0,0.076056009,0,0,181.5525874,34.52385436,0.042991385,0.977945275,0.103903955,0,12.84382589,0.058005666,0,0,7.810951072,0,0.352125396,4.185459275,4.710672917,0,0.059954264,0,0.042294432,0,0,0.175546011
"bin_143, Bacteria, Proteobacteria, Gammaproteobacteria, Betaproteobacteriales, Hydrogenophilaceae, UBA3361",bin_143,86.5,3.551,0.671,6092,2496287,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Hydrogenophilaceae,UBA3361,,0.195332861,0.161501076,0.478849282,7.018223186,0.082366634,0.137988058,0.895291421,0.066454675,0.927077993,0.289897239,0.374154533,0.837426356,0.784646057,15.01669787,111.3286457,0.035880784,0.226443214,0.240392655,0.184025992,0.080429819,0.048759703,0.323883021,0.878592933,8.443957389,0,0.039868299,11.51331816
"bin_298, Bacteria, Bipolaricaulota, Bipolaricaulia, RBG~16~55~9, RBG~16~55~9, RBG~16~55~9",bin_298,86.44,0,0.56,32065,2071956,Bacteria,Bipolaricaulota,Bipolaricaulia,RBG~16~55~9,RBG~16~55~9,RBG~16~55~9,,0.033134493,0.031857143,0.065695676,0,0,0,0.312921014,1.445228347,0.103969645,0.06255242,0,0.047448226,0.04005344,0,0,0.070799225,0,0.346379286,0,34.78857844,0,0.393696385,0,0,0,0.155858924,0
"bin_237, Bacteria, Bipolaricaulota, Bipolaricaulia, RBG~16~55~9, RBG~16~55~9, RBG~16~55~9",bin_237,86.44,0,0.561,49578,1916977,Bacteria,Bipolaricaulota,Bipolaricaulia,RBG~16~55~9,RBG~16~55~9,RBG~16~55~9,,0.030467082,0.657927831,0.03163428,0,0,0,0.039965167,24.18866974,0,0,0,0,0,0,0,0,0,4.971557529,0,1.477622018,0,0.392882238,0,0,0,0.149849456,0
"bin_13, Bacteria, Bacteroidota, Bacteroidia, Bacteroidales, Paludibacteraceae, Paludibacter",bin_13,86.3,2.199,0.374,6143,3223296,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Paludibacteraceae,Paludibacter,,0,1.512806707,0.077395523,0,0,0,0,0,0,0,0.046299799,0.048893724,0.205642969,0,0,0,0.152432734,26.356373,0,0,0,0,0,0.131253538,0,0,0.240631389
"bin_352, Bacteria, Bacteroidota, UBA10030, UBA10030",bin_352,86.23,1.821,0.354,7208,2187147,Bacteria,Bacteroidota,UBA10030,UBA10030,,,,6.669644019,0,0.04313629,0,0,0,0,0,0,21.17724858,0,0.063514028,0.031506295,0,0,0,0,0,0.068133888,0.058728199,0,0,0,0,0,0,0
"bin_123, Bacteria, Acidobacteriota, Mor1, Mor1",bin_123,86.23,4.017,0.716,8149,3261733,Bacteria,Acidobacteriota,Mor1,Mor1,,,,0.161948755,0.403949019,0.305925923,0.08188769,0,0.050072919,1.041888184,13.24708674,0.867139394,0.088235154,0.205246456,0.447286851,0.371682147,0.150891118,0.127513963,0.28132702,0.140046296,0.500444844,0.068132926,1.63595088,0,0.446859508,0,0.032134966,0,0.148403376,0.0845369
"bin_71, Bacteria, Proteobacteria, Gammaproteobacteria, Steroidobacterales, Steroidobacteraceae",bin_71,85.89,2.257,0.683,8780,3384060,Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,,,0.217408407,0.195113657,0.646261267,0.242915072,0,0.105846033,2.812328154,0.090069869,1.558191439,0.44345486,0.389905036,12.32465747,1.609580397,0.192167262,0.252054673,0,0.314721917,0.165401437,3.344162688,0.044953617,0.051415238,0.564923579,0.03777962,0.187710894,0,0,0.350400532
"bin_166, Bacteria, UBP7, 4484~113, 4484~113, 4484~113",bin_166,85.89,0,0.571,15226,1790909,Bacteria,UBP7,4484~113,4484~113,4484~113,,,0,0,10.94253177,11.47912912,0,0,0.038111851,0,0.05617464,0,3.675856269,0,0,6.159249762,2.182679236,0,0,0,0,0,0,0,0,0.305226153,0,0,0.544206217
"bin_373, Bacteria, Bacteroidota, Kapabacteria, Kapabacteriales, XYC2~FULL~35~21",bin_373,85.85,0.819,0.335,8886,2540744,Bacteria,Bacteroidota,Kapabacteria,Kapabacteriales,XYC2~FULL~35~21,,,0,0,1.47255312,3.94685681,1.203429397,0,0,0,0,0,1.414436946,0,0.033009013,1.904387613,1.060157405,0,0.030119956,0,0,0,0,0,12.63216295,0.085298102,0,0,0.135415141
"bin_330, Bacteria, Acidobacteriota, Acidobacteriae, Solibacterales, Solibacteraceae, Solibacter",bin_330,85.84,0.994,0.662,11584,5521732,Bacteria,Acidobacteriota,Acidobacteriae,Solibacterales,Solibacteraceae,Solibacter,,0.071002744,0.053924259,0.280902744,0.09805462,0,0,0.457709628,0.058731224,0.74040541,0.079253343,0.150451021,0.241974356,0.346927556,0.128521669,0.102059418,0.034153857,0.212877923,0.053857602,0.074391692,0.072653672,1.528347655,0.339809192,0,0.062621279,0,0,0.108509952
"bin_369, Bacteria, Myxococcota, UBA9042, UBA9042, UBA9042",bin_369,85.71,0.645,0.668,42987,6626521,Bacteria,Myxococcota,UBA9042,UBA9042,UBA9042,,,0.036640036,0.030662769,0.114607513,0.034133072,0,0,0.229506022,0,0.249048395,0.041811926,0.071000509,0.154019297,0.383985,0.042578569,0.062649614,0,25.07654871,0.030417076,0,0,0.049615175,0.098535464,0,0.035565784,0,0,0.063377545
"bin_206, Archaea, Micrarchaeota, Micrarchaeia, UBA8480, UBA8480",bin_206,85.66,0,0.586,9819,1080348,Archaea,Micrarchaeota,Micrarchaeia,UBA8480,UBA8480,,,0,0,0.032008783,0,0,0,0,0,0.03610249,0,0,0.035251814,0.034018679,0,0.031647809,0,0,0,0,0,0.793590897,0,0,0,0,0,0
"bin_77, Bacteria, Nitrospirota, Thermodesulfovibrionia, Thermodesulfovibrionales",bin_77,85.45,1.818,0.406,15009,1747630,Bacteria,Nitrospirota,Thermodesulfovibrionia,Thermodesulfovibrionales,,,,0,0,29.67825921,14.96001043,0,0,0,0,0,0,45.32953991,0,0,8.992803895,6.557659122,0,0,0,0,0,0.080630858,0,0.030333097,0.329256784,0,0,0.500474507
"bin_304, Bacteria, Myxococcota, UBA9042",bin_304,85.4,4.086,0.695,15609,3606964,Bacteria,Myxococcota,UBA9042,,,,,1.016432301,1.554437725,0.189350568,0.032377021,0.054299469,0.256541456,1.404076371,20.89961305,0.295649337,0.154716072,0.097046375,2.998850986,0.162248135,0.064711797,0.065808948,1.340165713,0.082180388,6.344309713,4.171056386,2.71412043,0,0.170024816,0.333619515,0,0,6.396925086,0.050078996
"bin_193, Bacteria, Chloroflexota, Anaerolineae, Anaerolineales, Anaerolineaceae",bin_193,85.27,4.828,0.568,11914,2250240,Bacteria,Chloroflexota,Anaerolineae,Anaerolineales,Anaerolineaceae,,,0.049948562,0,0.430254322,11.61478666,0,0,0.12481286,0.039852947,0.117415765,0.036016346,0.327164075,0.082439366,0.084783428,1.328519978,3.666365284,0,0.037802824,0,0.054570393,0.042398246,0.046658162,0.07882994,0,0.134593844,0,0,0.293037387
"bin_22, Bacteria, Chloroflexota, Anaerolineae, Anaerolineales, UBA4823",bin_22,85,4.828,0.555,13718,3011193,Bacteria,Chloroflexota,Anaerolineae,Anaerolineales,UBA4823,,,3.253599567,0.252804009,0.13490449,0.040769614,0,0.043948013,3.886094098,11.51870269,0.316356816,0.410216342,0.061966474,0.964133601,0.039065165,0.030891834,0.046948663,8.864902059,0,5.818198134,0.177090832,6.214323543,0,0.08647495,0,0,0,1.316998255,0
"bin_209, Bacteria, Nitrospirota, Thermodesulfovibrionia, Thermodesulfovibrionales",bin_209,85,0,0.423,15228,1708871,Bacteria,Nitrospirota,Thermodesulfovibrionia,Thermodesulfovibrionales,,,,0,0,1.152565821,22.68419216,0,0,0,0.040747732,0,0,2.168087516,0,0,6.69417029,2.684079664,0,0,0.037737076,0,0,0.052253961,0,0,2.046904733,0,0,1.634675472
"bin_41, Bacteria, Acidobacteriota, Aminicenantia",bin_41,84.94,3.49,0.373,8605,2339491,Bacteria,Acidobacteriota,Aminicenantia,,,,,0.149162045,3.258145602,0,0,0,0.05180074,2.373399066,10.07839966,0,0,0,0.682855162,0,0,0,3.335784264,0,3.48135184,0,0.384935448,0,0,0,0,0,4.388909039,0
"bin_327, Bacteria, Bipolaricaulota, Bipolaricaulia, Bipolaricaulales, Bipolaricaulaceae",bin_327,84.74,0,0.672,18754,1319616,Bacteria,Bipolaricaulota,Bipolaricaulia,Bipolaricaulales,Bipolaricaulaceae,,,0,0.060858783,19.69327393,403.6492535,0,0,0.036514126,0,0.049543131,0,4.017413926,0,0,11.37468924,19.34297074,0,0,0,0,0,1.305091644,0,0.321237466,10.18340487,0,0,15.03345763
"bin_178, Bacteria, Chloroflexota, Anaerolineae, Thermoflexales",bin_178,84.54,0,0.599,8028,2459481,Bacteria,Chloroflexota,Anaerolineae,Thermoflexales,,,,0.053762267,0.039106264,0.138940169,0.032236664,0,0.090113038,0.152178927,0.103382562,0.077691891,0.192603564,0.074614437,12.87367702,0.055212068,0.032172886,0.041847842,0.062308163,0,0.033300233,32.85977683,0.071538317,0.063711227,0.054547399,0,0,0,0,0.032669759
"bin_69, Archaea, Crenarchaeota, Bathyarchaeia, B26~1, BA1",bin_69,84.46,2.501,0.455,6216,1180694,Archaea,Crenarchaeota,Bathyarchaeia,B26~1,BA1,,,0.077624633,0.508251186,0.044156333,0,0,0,1.072325917,0.520604013,0,0.079689343,0,0.031647471,0,0,0,31.179482,0,2.842407098,0,0.053616419,0,0,0,0,0,0.476994528,0
"bin_73, Archaea, Crenarchaeota, Nitrososphaeria, Nitrososphaerales, Nitrosopumilaceae, Nitrosotenuis",bin_73,84.45,0.97,0.407,7144,1356207,Archaea,Crenarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrosopumilaceae,Nitrosotenuis,,0.327370836,0.325697265,0,0,0,9.943818127,0.680349284,10.21804164,7.486555853,0.131817227,0,0.462942061,0.15517822,0,0,0.431771919,0.035993994,7.627339235,0,8.389305162,0,1.22274962,0,0,0,0,0
"bin_401, Bacteria, Chloroflexota, Dehalococcoidia, SM23~28~2",bin_401,84.32,4.07,0.677,7811,2524746,Bacteria,Chloroflexota,Dehalococcoidia,SM23~28~2,,,,0.199444227,0.141671875,0.482551587,0.102586476,0,0.140041193,0.849825086,0.225520545,0.948433721,0.134275671,0.227990181,0.526037692,0.485421412,0.154438374,0.138353061,0.078588241,0.108861419,0.108015755,0.06321711,0.234144093,0,30.71695212,0,0.049706569,0,0.150451436,0.117230248
"bin_382, Bacteria, Chloroflexota, Dehalococcoidia, GIF9, UBA5620",bin_382,84.32,0,0.488,13301,1549770,Bacteria,Chloroflexota,Dehalococcoidia,GIF9,UBA5620,,,0.039465189,0,0.618392151,26.26341008,0,0,0,0,0,0,0.044175738,0,0,0.532199071,14.73780208,0.048100072,0,0.042834594,0,0,0.096958362,0,0.122378952,5.044682362,0,0,4.269834756
"bin_168, Bacteria, Chloroflexota",bin_168,84.19,2.854,0.606,8597,3092648,Bacteria,Chloroflexota,,,,,,0.06976186,0.032065875,0.32241955,0.068765513,0,0,0.269784304,0.049429437,0.223748616,0.069097496,0.225087197,0.199305509,0.227809194,0.284503137,0.195519799,0,0.12121427,0.036314598,0.037496392,0.044305842,3.049394414,0.426628161,0.079777667,0.033678375,0,0,0.078677913
"bin_316, Bacteria, Chloroflexota, Anaerolineae, Anaerolineales, Anaerolineaceae, Bellilinea",bin_316,84.17,4.545,0.59,14032,2849338,Bacteria,Chloroflexota,Anaerolineae,Anaerolineales,Anaerolineaceae,Bellilinea,,0.059308736,0.089131412,1.863349522,12.31981175,0.223342297,0,0.187639327,0.047910724,0.180987074,0.065863425,1.38443779,0.134682962,0.10494426,2.199984095,1.000919258,0,0.051373777,0.044046074,0.119604152,0.062763851,0.044340434,0.144149133,1.449031376,0.580632696,0,0,1.039487744
"bin_45, Bacteria, Bacteroidota, Kapabacteria, Kapabacteriales, NICIL~2, NICIL~2",bin_45,84.15,1.434,0.544,6294,1939728,Bacteria,Bacteroidota,Kapabacteria,Kapabacteriales,NICIL~2,NICIL~2,,0.154090673,0,0.032983567,0,0,45.49721058,8.252449611,0,2.357464505,0.442567909,0,36.79972922,0.048634932,0,0.041609481,3.342045209,0,0,5.072081631,0.076632844,0,0,0,0,0,0,0.042549653
"bin_296, Archaea, Nanoarchaeota",bin_296,84.06,0.97,0.363,36236,831087,Archaea,Nanoarchaeota,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03231168,0,0,0,0,0,0
"bin_344, Bacteria, Bacteroidota",bin_344,84.01,1.648,0.481,5723,2733144,Bacteria,Bacteroidota,,,,,,0,0,3.387804954,2.5317405,0,0,0.076046229,0,0.158972034,0,20.08156374,0.061915038,0.08306814,8.430925955,2.840451959,0,0,0,0,0,0.047126554,0.070702757,0,0.052566428,0,0,0.06981267
"bin_389, Bacteria, Nitrospirota, Thermodesulfovibrionia, Thermodesulfovibrionales",bin_389,83.63,0,0.425,9917,1512432,Bacteria,Nitrospirota,Thermodesulfovibrionia,Thermodesulfovibrionales,,,,0,0,6.457403258,1.074428202,0,0,0,0,0,0,18.9220364,0.030168654,0,13.33175243,3.966363011,0,0,0,0,0,0,0,0,0.114800464,0,0,0.099265193
"bin_261, Bacteria, Proteobacteria, Gammaproteobacteria, Steroidobacterales, Steroidobacteraceae",bin_261,83.6,4.957,0.714,17774,3500656,Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,,,0.391208997,0.24520334,0.651851352,0.380600262,0,0.12588857,2.740061761,0.123778,2.243805736,0.337698312,0.394580223,2.534524352,1.955179404,0.238457594,0.246191101,0,0.450038898,0.201949854,0.532219346,0.068765407,3.079465236,0.715025559,0.034305936,0.304496888,0,0.035740549,0.501647419
"bin_110, Bacteria, Proteobacteria, Gammaproteobacteria, Thiotrichales, Thiotrichaceae",bin_110,83.51,2.192,0.548,11231,2534579,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Thiotrichaceae,,,0.030964256,0.039157245,0.095927077,0,0.341270545,0,0.114774634,0,0.164448069,0,0.031468273,0.18689021,0.376930025,0,0.104153977,0,0.135547121,0.051980577,0.033351328,0,0,0.051080667,0.086419519,0.070977027,0,0,0.101771404
"bin_400, Bacteria, Desulfobacterota, BSN033, BSN033, UBA1163, RBG~16~49~23",bin_400,83.49,4.516,0.485,8811,2911275,Bacteria,Desulfobacterota,BSN033,BSN033,UBA1163,RBG~16~49~23,,0.100590829,0,3.456122184,2.392113558,5.288731392,0,0.061109553,0.031221007,0,0,2.071907736,0,0,1.372159,2.24955299,0.0490536,0.03061623,0.037201288,0,0,0,0,24.99761031,0.240512564,0,0,0.154285592
"bin_120, Bacteria, Acidobacteriota, Holophagae, Holophagales, Holophagaceae, Geothrix",bin_120,83.44,0.877,0.663,6905,2285920,Bacteria,Acidobacteriota,Holophagae,Holophagales,Holophagaceae,Geothrix,,0.067424721,0,0.148275522,0.035572431,0,0.036252278,0.248030936,0.036392623,0.294576665,0.061579634,0.08412093,0.221962362,33.05668923,0.061155098,0.081514746,0,10.92385014,0.03953635,0.05727427,0.030825849,0.068583882,0.110684925,0,0.035089554,0,0,0.056353849
"bin_5, Bacteria, Proteobacteria, Gammaproteobacteria, Betaproteobacteriales, Rhodocyclaceae, CG2~30~68~42",bin_5,83.43,1.244,0.682,25419,2310709,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Rhodocyclaceae,CG2~30~68~42,,0.206883844,0.205057926,0.479762601,0.213254657,0,0.160313198,2.447175019,0.104321043,2.083024082,0.498597924,0.306854273,1.697186413,1.511456439,0.21772266,0.476702385,0.040493411,0.436580192,0.225504493,0.367069154,0.089592542,0.031772526,0.728901007,0.04242847,0.317708191,0,0.034297789,0.509272639
"bin_238, Bacteria, Acidobacteriota, Aminicenantia",bin_238,83.37,1.709,0.374,5401,2033582,Bacteria,Acidobacteriota,Aminicenantia,,,,,0.627108594,0.242786474,0,0,0,0.113358182,15.5031288,0.665125824,0,0.042736131,0,2.332207178,0,0,0,26.47293507,0,0.271103225,0.063339953,1.851173806,0,0,0,0,0,0.303349649,0
